text,id
Happy birthday John💙 https://t.co/4f8LMXn40i,1
@BTS_twt my friend would've loved to see this selca of yours coz you make her so happy... sad to say she can't anymore :(,1
💚 Happy Birthday babiest baby who doesn't wanna be a baby  #HappyYANGYANGDay,1
"@PaulMcCartney Happy 9th Wedding Anniversary, Paul!",1
@starrysnips Happy Friday,1
happy bday my angel 😭😭😭 https://t.co/JP5Jj8BGUq,1
@realroaring2021 @ABC13News @realDonaldTrump @HillaryClinton They will be on the way soon. You won't be happy thoug… https://t.co/JHxWVrPxF6,1
Daima happy birthday pmln zendabad https://t.co/FeD6cyjPkG,1
@brodiethedog Happy birthday Brodie.,1
"don't look at me, i am crying because i honestly missed them so much and this week has been nothing but stressful a… https://t.co/wBCJHdUNZC",1
happy birthday to my precious baby yangyang 🥰 you are so loved ME NEOMU SARANG U ❤️❤️ https://t.co/5CWVi0s52l,1
@harv180 Awesome video you're a star Harv!!! Happy Birthday! 🎂🎉🌟🥳,1
@mcbreeze11 @PauliesSleepers Happy Birthday Paulie,1
"Talk of invoking the 25th Amendment has the Stock Market happy!!

Obviously they realize that Trump is mentally unwell.",1
"@parkie1888 That cake you and your sister made for your dad is brilliant far yo good to be eaten,please wish him a… https://t.co/jwyUv1Xy48",1
@chaoticmediator happy birthday&lt;33,1
@filmbysunoo Happy Birthday to you🎉 You must have a great day!! Enjoy💕,1
happy birthday Yangyang! since you're twenty you aren't baby anymore hahaahah wish you a hapiness💚 #HAPPYYANGYANGDAY https://t.co/AIhtbLjahF,1
Happy birthday to one of the greatest https://t.co/8hC8fYasm9,1
happy birthday to the one and only queen of this world https://t.co/xtJuG0KeHZ,1
@savvyfive Happy Birthday!,1
:((((((( i love you i love you i love you happy 4th anniversary 💔 https://t.co/U6uyiTkVVk,1
happy 4th anniversary! thanku for all the moments u've shared with us and the songs you've given they r all so prec… https://t.co/XGrB7x2IiV,1
"Happy birthday, Seunghee. Cheshires are so proud of you. Your talents, personality, growth and confidence never cea… https://t.co/89tcZ5qlTI",1
"@OilersAlbMom @Wingnut9793 Happy birthday, mate!",1
I think I'm a happy man right now 😊,1
it’s was my old acc and I was so happy that they @ me on my birthday 😋😋 https://t.co/blmMj1sGCt,1
"@distastergay §)()""=$(""§)$=""§)RU=)U)(()§""R YES YES YES OMG HAPPY",1
Happy Free Agency! May it be only slightly full of stress and heartbreak 😅,1
@Ebuka Happy weekend all.. Have you followed me today?? Let's follow each other here and Instagram.. My Instagram a… https://t.co/qm4R3g7XB6,1
@Candace_Dx @TheAnnaEpp Happy birthday!!,1
@THEREALGHETTS Happy Birthday Star 🎂,1
this has been irking me so much for the past months and i couldn't hold back to say that the fact the boys made a g… https://t.co/aJes4U9I9V,1
"HONESTLY SO FUCKING HAPPY FOR TOBI

LETS FUCKIN GO MAN YOUR TEARS AND HARD WORK WERENT FOR NOTHING!!!!!

THE WIDEST OF PEEPO HAPPYS",1
"𝐇𝐀𝐏𝐏𝐘 𝐘𝐀𝐍𝐆𝐘𝐀𝐍𝐆 𝐃𝐀𝐘 🥳🎊

— Happy birthday yangyang your smile brings us joy and happiness always take care and be saf… https://t.co/vOh4OyBm0I",1
@DammitJenna65 @melissablake I agree that you’re much more likely to have to start or be in a happy relationship if… https://t.co/mlkfOiw6v0,1
Happy Monday!,1
Hearing @TreySongz &amp; @tydollasign on one song just makes my ovaries happy https://t.co/v44NgeGdUM,1
Happy Birthday @NikkiNeal882 hope you have an incredible day 🎉🎈🎂,1
"Happy Birthday YangYang 🧡
Thank you for being the best part of my life . Whatever you are doing , you are doing gre… https://t.co/mA1HxgGqPg",1
@shyjmn CONGRATULATIONS!!! IM SO HAPPY FOR YOU!!,1
"🇬🇧 Really happy with this roster and very excited to see what we can achieve in iberian cup

🇪🇸 VAMOS CHICOS https://t.co/W4emlF3OTK",1
Happy birthday vocal queen🤩🎉💞 https://t.co/9PA75f0ymo,1
"bought wireless earbuds to use while working out, happy to say I'm part of the bourgeoisie now",1
@Anakinstarboy I am happy for her. Just thought the comment was annoying,1
@DanSlott There’s always that one sibling...thank god I was an only child and only have myself to argue with . Happy Friday!,1
"@mediocrebitch47 @K_IngalaSmith @guardianopinion I think people should live their lives and be happy. 
And terf is… https://t.co/IGSJW9atDn",1
Having a phone or looking happy https://t.co/xlDGZiRXfY,1
"I am so happy people turned up. I left my work in a neighboring town to be here too.

We are getting there
#EndSarsProtests",1
im not as excited as before for a new series of zs as long as z has projects im happy,1
@iamBeijaFlo @eggyrecords Hip hip happy burfday!!!,1
I can’t believe I woke up this damn happy just laughing at everything let me go my silly ass back to sleep 😂🤦🏾‍♀️,1
HE LOOKS SO HAPPY https://t.co/SaqQh37z2i,1
@BorisJohnson @10DowningStreet @WFP Now - let's raise the issue of PPE Medpro - yet another dodgy contract. No tend… https://t.co/pyQagHYg6l,1
"Let’s light the candles and celebrate this special day of your life. Happy birthday.
#HAPPYSUZYDAY https://t.co/0BjJwgksYM",1
@thaRadBrad Happy for you man I remember watching your videos years ago your a legend,1
Happy birthday!  Nanadaime! https://t.co/KyJAaUOjWd,1
@CoachCoryYT @BrawlStars @BrawlStarRey will be happy about your gameplay.👏👏👏,1
Happy birthday grams I love &amp; miss you so much😞😇 https://t.co/TwWCxqu34H,1
"4 years of love, sadness, excitement - and a ton of emotions more. I can't even put into words how proud I am of ho… https://t.co/9eCXhIN3jv",1
"@arguendope Material wealth can't be a true index, there are cultures that promote ascetism. There are many who wil… https://t.co/Kaqz45s3n8",1
@italianostyle1 @italianostyle2 @PopRioRe @MarEthr @V1ctor1aDiane @lumpie125 @201cleo1 @GRAHAM15583070 @VA94Vet… https://t.co/XBXpKS7g5d,1
@Luckilul WELL I HOPE YOU KNOW @Luckilul THAT YOU MAKE ME SO HAPPY THAT ITS JUST BAFFLING AND I CARE ABOUT YOU SO M… https://t.co/jEeghMjQzD,1
Happy birthday my little sheep💖🐑 #HappyYangYangDay https://t.co/yHmYyaDSbW,1
@bliss3333 @WalkerBragman Exactly. These aren’t people who support economic justice for all. They’re happy to suppo… https://t.co/TIovJh4q7e,1
"Happy Birthday
https://t.co/LfunmN5yIV",1
"@ShroomMeister thank you shroomy! 💕 sending happy thoughts and positive energy your way, have a great weekend! 😊",1
happy 4th anniversary 🥺💙 https://t.co/abIMX0k4e4,1
@danywya omg !!!! happy birthday dany ❤️,1
"@wahlstedt007 Donald Trump has become salt in the wounds of the world. In America, it's like it was in the Feudal p… https://t.co/LhX4gDko6y",1
Happy World Mental Health day! @EducaShaun @SHS_Kingfishers #WorldMentalHealthDay #mentalhealth https://t.co/m0Pun5AvQ5,1
"𝐣𝐚𝐧𝐮𝐚𝐫𝐲 :
They are intelligent , ambitious and hard working. They are stubborn and heartless , if get annoyed. They… https://t.co/cCYvj8hDMd",1
@SGUYBRAY Happy birthday Stephen! Very glad to have met you and that you are still with us - I'll crack out the spi… https://t.co/ZfANHPi4ge,1
happy birthday to wife beater john lennon,1
@Ellis_Crane Happy birthday!,1
@HHAD247 happy birthday!!!,1
@LucasPuffBoi I'm happy for you,1
@hargerve I've been feeling the same! The Writing Community has definitely inspired me that some of my older work d… https://t.co/LSgByMnREU,1
happy birthday to this angel https://t.co/sBsKBs64lA,1
Isaiah and I have had so many at home date nights and movie night besides us just going out and it has honestly mad… https://t.co/1My0i3Xfff,1
@marjorierose86 Happy Anniversary 🥂,1
"|￣￣￣￣￣￣￣￣￣￣￣|

          Happy Friday, 
      @Dodgers fans!💙
        
|＿＿＿＿＿＿＿＿＿＿＿| 
                \ (•◡•) /… https://t.co/7XSwaY8ul8",1
"@LAPDHQ @LAPDSouthBureau @LabradaAl Well, the @NRA  would not be happy with you, but I am. Great job LAPD!",1
Happy birthday @gkittle46 :) https://t.co/pKzBoIY4cU,1
@Seumas_BC Gorgeous boy happy a Friday 😊💕,1
I'm super happy for you @guenellen!!! Congratulations and welcome to tita club 👼🏼🍼 https://t.co/XDD6oM9CNr,1
"@JoyLynn1109 Hi Joy, we apologize for any delay in receiving your registration. We’d be happy to look further into… https://t.co/XVGpDzrMms",1
Happy Birthday @himemoriluna nanora!!🎊🎉🍬 Thank you for always bringing happiness to my life❤️ May God give you more… https://t.co/OHLmyDxnM0,1
I just got a 19/30 on a revolution quiz and I'm unironically happy about this,1
Happy Birthday John Lennon!! 🐐 https://t.co/Eq04o7SkMI,1
@Miller_Sarah_ Happy Birthday to you,1
@axios They never really considered voting for Biden if that's their fear. Many of us would be thrilled to have Kam… https://t.co/RsxSIsAAHn,1
"@CiaoBellaChela The Queen that raised a Queen! Happy Birthday Mommy! She turning what, 21?",1
I just want my babies to be happy.,1
"Wishing you a happy fall break, Eagles! No classes Oct. 9-13. Students - fall second session begins Oct. 14! Check… https://t.co/zY680uOTxp",1
"A very very Happy Birthday Steven!!
May God help you every step of the way, may you continue being the strong brave… https://t.co/bLiElEyQa3",1
@Travelnpack @Twitter @TwitterMoments Happy Birthday!!!! ❤🎂❤🎂❤🎂❤🎂❤ Hope it's a great one with lots of blessings! ☘,1
"happy 4th anniversary to the love of my life, @CUBE_PTG 💙
i love u guys so muchh, i may not be here from the start… https://t.co/gcQIrweenD",1
"@cubeunited @CUBE_PTG happy 4th anniversary!!

#Happy4EverWithPENTAGON 
#우주의자랑_펜타곤_4주년축하해 
@CUBE_PTG #펜타곤",1
"@Latte_fox @wolfwithdances Happy (belated) birthday, Dax! Miss you tons! 🥰🥳",1
@bairdlet That tiny little face is SO HAPPY to see her momma.,1
"During concert, BTS prepared and surprised jimin singing happy birthday in arabic😭jimin didnt understand or know an… https://t.co/40r9fgFlkW",1
"@KaFreebies 5.) Is what you are doing right now, makes you happy? 
6.) What can you advice to college students that… https://t.co/YHmm8qIKti",1
@WESTL4ND HAPPY BORN DAY FOR U!! HERE'S A FOLLOW :),1
@chipfranklin Happy as hell,1
"All of us @SurreyMason Wish the Grand Master HRH The Duke of Kent, A very Happy Birthday! 🎂🎁 https://t.co/LLB6Iwcl6c",1
@FreeGreeze Happy birthday!!,1
"Eddie Guerrero would’ve been 53 if he was still with us. Happy birthday Eddie, keep flying high. Gone but never forgotten",1
Thanks guysss 💜💜💜 Happy to be here 🥰 https://t.co/m2WNwAq1RN,1
@not_a_casual_ Happy birth,1
@Blacktycoone Happy birthday! And thank you for your service ❤️,1
"I've started my day as happy &amp; gay
Now I've ended it too that way
I've been away for twtr about 8 hrs or more but t… https://t.co/s8qwbSIVPQ",1
"I don't wanna ask what sorcery is happening right now, it has been a roller coaster ride that #PumpItUp keeps on go… https://t.co/LSy49J4Ahl",1
@cubeunited @CUBE_PTG Happy Anniversary Pentagon!!!!! ❤️✨,1
@MiniSonnen I am happy wit pussy in my face,1
@jihyoschae happy birthday!!!🥳,1
Happy birthday to the only character equal to kumagawa!!!,1
happy birthday kaoru hakaze https://t.co/Wz1cSwODek,1
"happy 4 years 🤧💖
#우주의자랑_펜타곤_4주년축하해 https://t.co/Pf5gcBNDqB",1
"#NFLPATips Happy Friday! ""Do things for people not because of who they are or what they do in return, but because o… https://t.co/xqxAm023XQ",1
@geordieniran I’m so happy,1
"I am very happy, good luck my friend,
Turkish awesome go ahead
Learning and speaking Turkish is a separate chance,… https://t.co/grwSAvcmzF",1
"It’s was a 2 sticks kinda walk at lunchtime and now I’m ‘sausted and snoring my little head off. #stickwatch
Happy… https://t.co/qHLRdEkyJQ",1
@zazaaxd Happy birthday Z🥳🥳,1
@Klow7 @nbacares @NBA @Raptors @SecondHarvestCA You’re a beautiful person inside and out!!! I’m so happy you are a part of us!🇨🇦😍😍,1
Happy Thanksgiving from the McLaren Doors family to yours! Please note that we will be closed on Monday October 12t… https://t.co/3UPvYeiZPl,1
"@lindadjones702 Happy birthday, handsome 🥳",1
@lizmeister321 always happy to be able to help.,1
@JYPEJEONGYEON Advance happy birthday! 😽💓,1
@BonitaSweet10 Happy Birthday Shara!!,1
Happy birthday to Gintoki my 7-9 favourite fictional character,1
"happy bday ANGEL ily 
#HAPPYSUZYDAY 
https://t.co/RUHsIojGge",1
@onedyingwish Happy bday !!!!!! 🎈🎉💌,1
Happy 38th B-Day to Actress Jessica Rey!,1
"happy birthday to our precious yangyang 🥺 so so proud of you , i love you 💗 have fun , enjoy everything good that’s… https://t.co/c1zao7doYp",1
"I really found this is destiny because i started really staning (not only listening) in the 10th october 2016 ,im d… https://t.co/4YFRxFNEoZ",1
FYI I am happy with today as an update!!!,1
We love seeing our guests having a great time at our restaurant. Thank you for sharing your photos with us this wee… https://t.co/nQ6MYi4rFJ,1
@jessetyler Aw so happy for you!,1
Wishing everyone a great long weekend &amp; happy Thanksgiving! https://t.co/WeemaJPFjM,1
@BerserkAnna Happy Birthday,1
"One of gonzalos ex girlfriend keeps adding me on all my social media, like What baby girl we good and he is happy. 😊",1
Tomorrow is a happy day 💜 @BTS_twt,1
@Ellis_Crane Happy happy birthday to you 🎉🎂,1
@cubeunited @CUBECLC happy birthday!! i love you so much💗,1
@rphillips20 Why would you want that? I’m happy the Braves have made it this far.,1
@MeghanMcCain Best wishes! Congratulations for happy for you and your husband!,1
@Hypnoticz_BTW Whatever makes you happy my man!,1
@ItIsNoSecret Happy Friday Irene.  I’m back only had a few things to do.  I’m still nursing my stupid back.  Weathe… https://t.co/geJ9siX4It,1
i get second hand embarrassment when influencers react to fan art or edits and have to fake how happy they are and how much they love it,1
@EmilyAnnWells Happy Friday  #WaitInOn5,1
@SoaRAndeh happy birthday andeh https://t.co/UZ4bqYhdH0,1
"@cubeunited @CUBE_PTG HAPPY 4TH ANNIVERSARY MY HOME!! 💖💖
#Happy4EverWithPENTAGON 
#우주의자랑_펜타곤_4주년축하해 
@CUBE_PTG #펜타곤 #PENTAGON",1
"to the one and only nation’s first love, suzy!! happy 26th birthday love💘💞💗
#HAPPYSUZYDAY
#20201010_배수지_생일축하해… https://t.co/ABFstdZ51s",1
"Happy Friday!

#Friday #weekend #modernavonfashionista #avon #Idaho #MagicValley #JeromeIdaho #TwinFallsIdaho https://t.co/qq8rDwE740",1
NO CAUSE IM SO HAPPY N ITS NONE OF MY BUSINESS,1
@marblesynth @pimwho it was more than just something. i was really happy &amp; pleased my friend decided to attend it w… https://t.co/odNsKfKP66,1
"happy birthday to my all time favorite main character, naruto uzumaki. my goat and my comfort character, i love you… https://t.co/zucBm0z1ht",1
Happy birthday to Ryoha! https://t.co/VLso4uRH2w,1
@lemonstclair happy birthday!!!,1
@fancynancyyh @journeys Hey Laura! We are so sorry to hear about this! If you could please send us a DM… https://t.co/7e5QFvLtbF,1
"@mfyapimtv   the international fandom loves you! Your work is so hard and difficult, we really understand and we lo… https://t.co/VxNahFUE3g",1
Happy this was renewed was really good. https://t.co/BIPRKj7df2,1
"Happy Frightday! #fridayvibes #friyay🎉 #frightnights #spookyhalloween #flashbackfriday 
Photography… https://t.co/by6hEFhAMp",1
Happy Bday Bro💪🏾 https://t.co/MR7q3BFQFz,1
Watch complete video Tiktok Banned | Why we are happy! https://t.co/6RAGJLGrEg via @YouTube #tiktok #tiktokpk… https://t.co/Pi4kMl7FYq,1
"Happy Lang :))

WeSpread LOVEnatics",1
@seokteaa YOU CAN BRAG I DONT MIND IM HAPPY FOR U,1
@comflex_ak_let @NetflixFunny Happy birthday white sweaduuhhhh,1
dem no wan see youths happy #EndSARS https://t.co/yRdoNeipQc,1
Happy Independence Day from Kisoro😅😅 https://t.co/Sdai3jl4sN,1
@OSae1010 Happy birthday!🎉🎊,1
Dgwaagi has arrived! Happy Thanksgiving to all! @mickstaruck @WikyBoardEd https://t.co/eDNYFFMQZ4,1
@DonutEndurance We would be happy to help you with calibration. Feel free to email us at support@npe-zendesk.com,1
"Making the choice to Let God Prevail. 🙏🏽 Happy Aloha Friday!

#spiritualjourney #Israel #RussellMNelson https://t.co/bTjEsF0inw",1
Happy #LeifEriksonDay,1
@BearBertthe Happy Birthday Bert’s dad 😊,1
"@lovelyset7 Happy Birthday, Queen 🤩😚",1
"@RepMullin We are so happy for you, and praise God!",1
"The secret of being happy is accepting where you are in life and making the most out of everyday.

LANCECARR InBetw… https://t.co/QCETijdJwF",1
@aayanii happy birthday!,1
"Tonight is our happy hour! Two hours! Come for as much as you can.

We promise:

- fun
- no creepers (we'll kick th… https://t.co/WZvrQP2ilK",1
Happy Birthday @BrandonJRouth! https://t.co/r05itr4v4J,1
@wesbos Give me the weather.... 😀😀 Happy thanksgiving,1
"happy birthday @okdiven !!!! apparently we need to take more pics together, but here’s a throwback to svdden death… https://t.co/xB4b0HDvCL",1
@rika_ponchi Happy birthday(^0_0^),1
"@JaylonTheGreat1 I don't know you, but praise God that He has preserved your life. I wish you a very happy birthday!",1
Happy birthday to @ChelseaFC's Jon Russell who turns 20 today. #CFC #Chelsea https://t.co/ft8qNestpp,1
Happy “AWS us-east-1 shit the bed so the entire internet is down” day!,1
happy birthday to my queen https://t.co/i7xZRl3u6v,1
Happy birthday Daddy 🎂🕊,1
Happy Friday everyone! I love these... #roblox #robloxdev #robloxdevelopment #innerspace https://t.co/EnoWyi5P6n,1
@LarryInMissouri Happy Birthday! Great pictures.,1
@Angxox12 Happy Friday Luv! 💎🔥👅,1
Happy Friday Bee https://t.co/8ZktpFqf6A,1
"@ChartsGOT7 @GOT7Official Happy anniversary to this queen!!!

#GOT7 https://t.co/H9gIkRHEQy",1
@BigFly001Gz happy birthday !! 🥳,1
"wish queen seunghee a happy birthday or perish 

#GoldenVoiceSeungheeDay 
#내가수_오승희_26번째_생일축하해  https://t.co/8EGo6Xqe8K",1
@AishiaDeal Morning Queen All Deal or No Deal!! Happy Friday!,1
"@itsJennitoyou @ChefGeoffFit Love you! I’m happy I’m content in the first pic as well as the second tbh, the growth",1
@junk0g0th0 happy birthday sexy,1
"Happy birthday, gorgeous! You are another year older and I just can’t see it. Have a blast! Wishing you the best of… https://t.co/H9YXtRQ6Pd",1
"@daps_ola @davido Subhanallah! And these animals will go back home, happy and say justice was served?! 🤯😡😡 #EndSARSImmediately #EndSARS",1
@usa_in_beijing I just wanted to be happy,1
"Happy Friday all!

This spoke to me! Who else can relate? #entrepreneur #introvert @styledegree @kiasilverhodge

BT… https://t.co/s6f6cSLQmJ",1
@NotSheeran @VirgoOSRS Please 😔,1
Happy First Monthsary!  Cheers to more! 🥂🍻🎉❤️ https://t.co/1dIaE2mqv9,1
"Happy Birthday, Nishinoya! 
#西谷夕生誕祭2020 https://t.co/JQ1CCMKZ9R",1
Happy Birthday John Lennon 🌟,1
@Raiders @kolton_miller Happy Birthday,1
@shotarocutie i dont hate u please be happy theres so much coming for us even tho renra will be gone we still have… https://t.co/yh6qBrDrOj,1
"Channel Orange still makes me happy.

It’s just some really good ass music",1
Happy birthday to the born entertainer and WayV’s spoiled baby maknae Yangyang 🎂 🎈 please continue stealing Ten’s p… https://t.co/nuLdP2EMXD,1
@carlagugino @flanaganfilm @haunting so happy that you are back can't wait to watch it as many time as I can✨💘,1
@AyaBaclao Happy Birthday!!! ❤️❤️❤️,1
@O1HEESEUNG happy birthday to your mom yaa 🥰🥰🥰,1
happy birthday Y4N9Y4N9🎉🙆🏻‍♀️💗,1
"@abtinvevo Yo, that's fucking awesome, dawg! Happy for you!",1
@ScribbleBoxFox Happy womb independence day!! 💙💙,1
"🎃HAPPY HALLOWEEN🎃
👻🍬🎃👻💫👻🎃🍭🍬 https://t.co/mxiijdQLE3",1
@Ohemaaxx1 Happy birthday pretty sweet chic. Wishing you a splendid day,1
"@Punch1ngPenguin Hey there, happy to take a 👀. What country are you currently located in?",1
@KavanjSmith. So happy to see you in your 3rd Supernatural episode. Cuthbert all the way!!,1
@JamieYourdon Happy Friday!,1
Happy Fall time 🎃👻🥰 #NewProfilePic https://t.co/LDVvzfxABC,1
being alone isn’t such a bad thing y’all jus rely on people to b happy,1
"Great things never come from comfort zones.

Happy great weekend  ♥️ https://t.co/C7gIJrEY35",1
"happy birthday yangyang i love u so much ❤️ 

#OurLiuYangyangDay
#刘扬扬1010生日快乐
#10월의선물_류양양_생일축하해",1
So cute 🥰🥰 happy for you!! https://t.co/ZGaCr6Gkuy,1
That ‘ Is this your man’ group on fb is funny AF lmfao I’m so happy I’m single 🙏🏼,1
Never announce your next move everybody not happy for you,1
happy 10/10 👀 https://t.co/C5jCtU4pa8,1
@PatriciasBooks Happy Friday. https://t.co/YzCaGhHqYZ,1
@MUHzzilli This is why we got him! Happy birthday and go Yankees!,1
@SelsGraceful Happy birthday !! Have an amazing day ♥️,1
"#10 REALISE HOW SMALL AND INSIGNIFICANT YOU ARE

99.9999% of the people on it will never even know that you exist.… https://t.co/8pWiZjtL54",1
@ot7religion Happy Concert Day💜,1
@MUHzzilli Happy birthday to my brother from another mother 🙏🏽,1
@adhikari_ruma Happy birthday,1
"Lakers getting #17 tonight.. Bron gettin #4. My nigga JR getting #2. Rondo #2. Dwight getting his first, kuz, AD..… https://t.co/NQzfoO0VFU",1
@___aylinn happy birthday amor!!!!!!!!!!!!💞💞💞💞💞💞💞💞💞💞💞💞💞 TQM!!!!!!! have a great day babe!😙,1
"@CUBE_PTG HAPPY ANNIVERSARY

#Happy4EverWithPENTAGON 
#우주의자랑_펜타곤_4주년축하해
@CUBE_PTG
 #PENTAGON 
#펜타곤",1
@MartinBraith Are you happy with your FIFA card? @MartinBraith,1
"@jojoluvs18 Good Morning JoJo, awesome sunshine here, happy Friday 😊☕☀️🎃🏁",1
@MEasy_50 Happy weekend all.. Have you followed me today?? Let's follow each other here and Instagram.. My Instagra… https://t.co/EVnp3XRfWV,1
@ecr9495 #5 Happy Birthday ECR #EveryCallerWins https://t.co/8Lj26GNZya,1
My son will no longer be doing Virtual school… im so happy his school opening up,1
You're now already 20 and I'm glad I'm a part of this dayyyy. Happy happy birthday to this innocent looking maknae… https://t.co/uVJA1Sbako,1
@latimes Y’all glad to see this man put away😂 a crime was committed but the way y’all happy to see this man go down… https://t.co/34UPlP4ZTl,1
"I have an awesome weekend planned, but what really matters is to find the happiness in whatever you do.

Don’t chas… https://t.co/iek4HcH0VC",1
@Chris__McGregor Happy birthday 🎂 🥳 https://t.co/cghgiz5HcN,1
"@wingedwolf94 @neoaxolotl First great animation is love the colors and neo is so cute . 
Second Happy birthday neo… https://t.co/EsS9ZJl0qy",1
@wormynation @sanhwastarboy pls just bc it’s happy doesn’t mean it’s good-,1
@murphaxmurph *listens 2 u bcuz it makes me happy*,1
@HomesteadSkyli1 @KatBarrell Some posts were put up slating Kat . And I wanted to put a small post up to show Kat .… https://t.co/CO26VHiXpJ,1
Happy Birthday to us! @eatthelove Have an amazing day! https://t.co/hWluz0VrQF,1
@Mazzlebee Happy birthday!,1
Happy Birthday to my sister @Amy94977268 Hope you have a great day! 🎂.… https://t.co/mEGVkkwicj,1
Happy Birthday 🎂🎁 to a Queen 👑 that I love 💗 with every ounce in me @_shewantsomeMo wishing you many more to come,1
"It would’ve been John's 80th birthday today.  He left us so much great music to enjoy, &amp; my list of favorites is en… https://t.co/a5Q1S74DnS",1
"Happy, happy Kanzi! https://t.co/AWc4P1utVT",1
"Happy birthday to the legendary, John Lennon! https://t.co/c1jL8Jxt5M",1
@happy_jamaican You mean like the ‘Centrum Silver’ and ‘Depends’ account? You may be on to something!,1
Happy birthday my sunshine i love u 💚💜 #YANGYANG #yangyangday #HappyBirthday https://t.co/uCLF6KvAkU,1
"To be part of your family, happy and lucky to be part of your journey😊 Spring Snow will come to us too, SOON! Lets… https://t.co/J9a7d8Se98",1
"@minea_mihai You too, thank you Mihai
Happy Friday🌹🙏😊",1
good morning happy Friday what is it like to have a crush on someone?,1
@latainawilliams @ahsek_ Smiling ass boy 🤣 Happy blessday Herbert 💫,1
Everyone going to happy hour to get corona before the lockdown .,1
@bxtteroffclean happy birthday john lennon,1
"生日快乐 💚
happy birthday yangyang our precious...
always take care of our health and always be our happiness, thank yo… https://t.co/gYgmEitgu1",1
"Every member!! Wishing every people could wake up, open their eyes big big and acknowledge your existence and music… https://t.co/A5vQvbB9yQ",1
Happy Birthday to one of the greatest of all time. #EddieGuerrero https://t.co/k7NU40k4G6,1
"🥺🥺 I don’t think I deserved all the surprises. 😫😢 Coz, I really bad at giving sweet surprises. Really feel thankful… https://t.co/gxnzw8a5Zx",1
"@PaisleyGina Happy birthday, dear Gina, lots of love and health for you! May the next year be a better one!",1
Happy birthday! 🥳 @quejayyy,1
@musfaca @sasha_stana @DrNikolova_Rumi @eshahan345 @IsabelPerez1232 @BreakingKind @Lauraterez @Jilliemary… https://t.co/CPyFO4SYKK,1
Lost the streak at 24 im happy,1
"@O1HEESEUNG Happy birthday bunda nya ka dir❣️her look so pretty ❤️❤️ semoga panjang umur, be happy and wish you all the best, gbu🥰🤩🤩",1
Happy 4th year anniversary Pentagon!! I know I just found you on your 4th year of debut but still Im lucky enough t… https://t.co/cFdDMpm4Qj,1
"@10FORLYFE kenapaa? don't be sad pls!😣💓 cz i don't like seeing you sad! be happy aul !! 🥺 today is pretty bored, kr… https://t.co/rgamZO5IIr",1
"A Wonderfully Warm &amp; Lots of Happy #Birthday Wishes for my #Oma (“Gussie” 💕) celebrating * 99 years * ! 🎂🍰🍦

Older… https://t.co/7Bz8fi4IPw",1
Happy #frunkpuppyfriday y’all 🤸🏻‍♂️💫🐾🐕 #notafrunkpuppytoday #rustyvalentinepomsky #goodboi @VonNorman @28delayslater https://t.co/j0UYrfn18G,1
I love Hansol sm he's my everything he's perfect i get happy only by watching his smile everyday https://t.co/UpohHwg0m8,1
"Happy Birthday, @KaytiVernier and here’s this because JV said to do so... 
""I'm living inside a moment, not taking… https://t.co/7qwrod5yvt",1
@imparria Happy birthday!!!! https://t.co/VTOGPisJdT,1
@HeiSlappy For your birthday I will be doing my ancient ritual. Happy birthday!!! https://t.co/ri8u4wHKAt,1
@itzyjoon happy for u,1
Please stop using the orange filter 😭 unless it makes you happy then y’all are good.,1
"Happy Birthday!! hope u enjoy your day :&gt;&gt;
#OurLiuYangyangDay 
#刘扬扬1010生日快乐
#HAPPYYANGYANGDAY 
#10월의선물_류양양_생일축하해… https://t.co/bfIGUAc1WB",1
"Anything make me happy ♥️
https://t.co/DeH8Fi4fUQ",1
@UltraPunch @justme_move_on Happy birthday darling 😘😘,1
Happy birthday to me! https://t.co/EQYTe8VVy2,1
@robeee_12 @kennytwocents @bill_cosby_drug @MLB @Dodgers @Braves @CampingWorld I promise you none of said that in 2… https://t.co/rZQPdsrWCM,1
"for breakfast I usually have a waffle, so today my mother came in with a waffle with a candle in it singing happy b… https://t.co/DDK2sOYdwN",1
I'm so happy that i saw her today and ate what she cooked. 💜 https://t.co/JNOGfp5ZCS,1
@natsuiromatsuri @YouTube Happy Birthday !!,1
"Modern Church | The Sims 4 Speed Build

Happy Friday everyone! I built a church in a modern/contemporary style. Bac… https://t.co/1r7SQ2pFx0",1
@Jet1Jack @claypaulnobles @RebeccaMallay @doxie53 @Risistrix @MariB3rri @Kelleyrose20 @zaneletlhapi @JinxieClark1… https://t.co/5IaeYxKnNu,1
@INTLRPW Happy birthday song.,1
"🔵 Happy retirement, Pinatubo.

🏆 Dewhurst Stakes 
🏆 Prix Jean Prat
🏆 National Stakes
🏆 Vintage Stakes
🏆 Chesham Sta… https://t.co/DCnBbfg7VV",1
@AnitwtValid Thank you!!! I'm happy you think so! ^^,1
Happy anniversary! ❤️💕 https://t.co/0tXRgyHpxs,1
@tjzmommy That's great it came back negative.  So happy for him.,1
"@zqcrl Hey there! I am sorry to hear you are having issues with Medal :(
If you send us a DM, we'd be more than hap… https://t.co/ttvyHb4uM7",1
@maccoliver @sarahalexah Yass happy Friday,1
"@BABYMETAL_JAPAN 10 ans ! Joyeux anniversaire BABYMETAL !
Happy birthdaaaay ! 🎉🎈💕",1
@distastergay OMG PLS THATS SO CUTE I AM HAPPY GOR YOU,1
